outletCode,latitude,longitude,outletType,outletCategory
customer_id_2088,29.98670006,31.28759956,type_4,category_2
customer_id_2236,30.03630066,31.25180054,type_4,category_2
customer_id_746,30.03170013,31.21030045,type_4,category_2
customer_id_1893,30.15159988,31.40180016,type_4,category_2
customer_id_1235,29.98590088,31.28730011,type_4,category_2
customer_id_1895,30.04500008,31.32410049,type_4,category_2
customer_id_2304,29.98769951,31.2859993,type_4,category_2
customer_id_2758,30.11989975,31.32939911,type_4,category_2
customer_id_2542,30.10930061,31.32130051,type_4,category_2
customer_id_1100,29.99889946,31.33040047,type_4,category_2
customer_id_2760,30.01469994,31.24040031,type_4,category_2
customer_id_1900,30.04229927,31.24119949,type_4,category_2
customer_id_1901,30.05279922,31.34950066,type_4,category_2
customer_id_1104,30.07530022,31.25329971,type_4,category_2
customer_id_1911,30.06529999,31.27429962,type_4,category_2
customer_id_2127,30.02289963,31.2262001,type_4,category_2
customer_id_758,29.98250008,31.32029915,type_4,category_2
customer_id_1914,30.09639931,31.26239967,type_4,category_2
customer_id_1470,30.15810013,31.33679962,type_4,category_2
customer_id_1093,30.14800072,31.40259933,type_4,category_2
customer_id_763,30.05820084,31.35910034,type_4,category_2
customer_id_2366,30.07839966,31.25749969,type_4,category_2
customer_id_2575,30.04739952,31.32169914,type_4,category_2
customer_id_2133,30.12229919,31.33449936,type_4,category_2
customer_id_1124,30.11590004,31.33449936,type_4,category_2
customer_id_2324,30.10289955,31.3132,type_4,category_2
customer_id_1471,30.05330086,30.98690033,type_4,category_2
customer_id_2106,30.06550026,31.3260994,type_4,category_2
customer_id_1955,29.98690033,31.28569984,type_4,category_2
customer_id_1956,29.96640015,31.31119919,type_4,category_2
customer_id_2105,30.07850075,31.25469971,type_4,category_2
customer_id_1959,30.05830002,31.35689926,type_4,category_2
customer_id_1130,29.98590088,31.28429985,type_4,category_2
customer_id_2104,30.06889915,31.24650002,type_4,category_2
customer_id_1965,30.0442009,31.32780075,type_4,category_2
customer_id_2550,29.98240089,31.28479958,type_4,category_2
customer_id_2315,30.11310005,31.31040001,type_4,category_2
customer_id_2313,30.06139946,31.2765007,type_4,category_2
customer_id_2751,30.04319954,31.24259949,type_4,category_2
customer_id_2135,30.04500008,31.32489967,type_4,category_2
customer_id_1888,30.14240074,31.34339905,type_4,category_2
customer_id_1890,29.90579987,31.2968998,type_4,category_2
customer_id_2150,30.03100014,31.25670052,type_4,category_2
customer_id_1469,30.0890007,31.21940041,type_4,category_2
customer_id_2025,29.98559952,31.28380013,type_4,category_2
customer_id_1154,30.09910011,31.26390076,type_4,category_2
customer_id_2558,29.9762001,31.39900017,type_4,category_2
customer_id_1450,30.46759987,31.18160057,type_4,category_2
customer_id_1137,30.0489006,31.31690025,type_4,category_2
customer_id_2329,30.01370049,31.28210068,type_4,category_2
customer_id_1141,30.06240082,31.25959969,type_4,category_2
customer_id_1142,30.14480019,31.39959908,type_4,category_2
customer_id_1143,30.10110092,31.25279999,type_4,category_2
customer_id_1144,29.97380066,31.25939941,type_4,category_2
customer_id_2099,30.06139946,31.2758007,type_4,category_2
customer_id_2098,30.03919983,31.24370003,type_4,category_2
customer_id_84,30.12599945,31.28199959,type_4,category_2
customer_id_2765,30.14929962,31.40189934,type_4,category_2
customer_id_1994,29.9864006,31.28779984,type_4,category_2
customer_id_2093,29.96890068,31.26329994,type_4,category_2
customer_id_1147,30.13220024,31.35560036,type_4,category_2
customer_id_2000,30.04459953,31.32670021,type_4,category_2
customer_id_1195,30.06640053,31.26070023,type_4,category_2
customer_id_2022,30.06349945,31.26549911,type_4,category_2
customer_id_1157,30.04829979,31.36610031,type_4,category_2
customer_id_5,30.12470055,31.3307991,type_4,category_2
customer_id_1161,30.05430031,31.28899956,type_4,category_2
customer_id_2356,29.99300003,31.32589912,type_4,category_2
customer_id_1163,30.04920006,31.31649971,type_4,category_2
customer_id_2031,30.04430008,31.32690048,type_4,category_2
customer_id_2032,30.09149933,31.26510048,type_4,category_2
customer_id_1191,30.10989952,31.31970024,type_4,category_2
customer_id_2034,30.12770081,31.35440063,type_4,category_2
customer_id_1166,30.14800072,31.4015007,type_4,category_2
customer_id_1167,30.16270065,31.40810013,type_4,category_2
customer_id_2049,30.04809952,31.31229973,type_4,category_2
customer_id_1460,30.11779976,31.27610016,type_4,category_2
customer_id_2348,30.01070023,31.32830048,type_4,category_2
customer_id_735,29.96089935,31.09799957,type_4,category_2
customer_id_1175,30.01580048,31.24850082,type_4,category_2
customer_id_2062,30.02939987,31.26939964,type_4,category_2
customer_id_1176,30.10589981,31.3708992,type_4,category_2
customer_id_7,30.12319946,31.31999969,type_4,category_2
customer_id_2557,29.86039925,31.32229996,type_4,category_2
customer_id_2715,30.00289917,31.22789955,type_4,category_2
customer_id_302,30.09079933,31.18300056,type_4,category_2
customer_id_1424,30.10880089,31.18099976,type_5,category_2
customer_id_1225,30.08729935,31.26799965,type_5,category_2
customer_id_1223,29.32970047,31.21699905,type_5,category_2
customer_id_2316,29.96910095,31.25989914,type_5,category_2
customer_id_1220,30.10140038,31.26720047,type_5,category_2
customer_id_2318,30.0739994,31.23600006,type_5,category_2
customer_id_1217,30.13389969,31.32710075,type_5,category_2
customer_id_1302,29.9612999,31.15390015,type_5,category_2
customer_id_1303,30.11199951,31.16950035,type_5,category_2
customer_id_2277,29.98460007,31.24250031,type_5,category_2
customer_id_1368,30.15539932,31.22069931,type_5,category_2
customer_id_1367,30.25309944,31.37080002,type_5,category_2
customer_id_2268,30.08670044,31.26189995,type_5,category_2
customer_id_1365,30.05369949,30.9904995,type_5,category_2
customer_id_1364,29.96010017,31.02709961,type_5,category_2
customer_id_1362,30.47579956,31.18359947,type_5,category_2
customer_id_1361,30.0060997,31.13750076,type_5,category_2
customer_id_1360,30.24270058,31.35589981,type_5,category_2
customer_id_2312,30.15870094,31.41390038,type_5,category_2
customer_id_1358,30.00149918,31.14940071,type_5,category_2
customer_id_2311,30.01420021,31.26499939,type_5,category_2
customer_id_2308,30.12400055,31.28849983,type_5,category_2
customer_id_1198,30.12080002,31.31749916,type_5,category_2
customer_id_1196,29.98679924,31.28660011,type_5,category_2
customer_id_1193,30.10759926,31.32250023,type_5,category_2
customer_id_1189,29.89819908,31.30069923,type_5,category_2
customer_id_2340,30.03709984,31.29050064,type_5,category_2
customer_id_1187,30.13669968,31.35820007,type_5,category_2
customer_id_1186,30.04089928,31.24959946,type_5,category_2
customer_id_1199,30.10750008,31.32909966,type_5,category_2
customer_id_1212,30.09469986,31.25320053,type_5,category_2
customer_id_2323,30.13279915,31.35499954,type_5,category_2
customer_id_2322,30.0095005,31.32900047,type_5,category_2
customer_id_2301,30.08460045,31.23859978,type_5,category_2
customer_id_1239,30.03540039,31.26860046,type_5,category_2
customer_id_2303,30.12299919,31.31830025,type_5,category_2
customer_id_1237,30.08349991,31.25510025,type_5,category_2
customer_id_1236,30.1012001,31.25510025,type_5,category_2
customer_id_2305,30.04109955,31.36899948,type_5,category_2
customer_id_1230,30.11490059,31.32979965,type_5,category_2
customer_id_1200,30.12080002,31.3178997,type_5,category_2
customer_id_1357,30.23360062,31.2670002,type_5,category_2
customer_id_1354,29.97450066,30.94930077,type_5,category_2
customer_id_1375,30.14259911,31.28149986,type_5,category_2
customer_id_2265,30.10029984,31.27210045,type_5,category_2
customer_id_1382,30.15099907,31.28230095,type_5,category_2
customer_id_1348,30.09390068,31.19980049,type_5,category_2
customer_id_1347,30.30820084,31.32069969,type_5,category_2
customer_id_1324,30.24209976,31.20969963,type_5,category_2
customer_id_1323,30.14520073,31.23749924,type_5,category_2
customer_id_1322,30.11039925,31.19580078,type_5,category_2
customer_id_2274,30.1140995,31.30019951,type_5,category_2
customer_id_1320,30.54319954,31.26849937,type_5,category_2
customer_id_1319,30.46899986,31.19219971,type_5,category_2
customer_id_1326,30.35090065,31.20680046,type_5,category_2
customer_id_1318,30.25449944,31.16959953,type_5,category_2
customer_id_1315,30.15800095,31.19829941,type_5,category_2
customer_id_1314,29.96489906,31.15229988,type_5,category_2
customer_id_1313,30.22859955,31.19260025,type_5,category_2
customer_id_1312,30.10409927,31.08609962,type_5,category_2
customer_id_1376,30.04439926,31.17309952,type_5,category_2
customer_id_1355,29.99819946,31.21170044,type_5,category_2
customer_id_1378,29.97960091,31.21389961,type_5,category_2
customer_id_1380,29.95700073,31.23600006,type_5,category_2
customer_id_1353,30.24640083,31.13159943,type_5,category_2
customer_id_1352,30.30830002,31.31719971,type_5,category_2
customer_id_1351,30.14839935,31.27799988,type_5,category_2
customer_id_1359,30.1487999,31.25209999,type_5,category_2
customer_id_1350,30.11669922,31.27140045,type_5,category_2
customer_id_1370,30.25589943,31.37619972,type_5,category_2
customer_id_1372,30.25219917,31.36370087,type_5,category_2
customer_id_1392,30.2140007,31.35689926,type_5,category_2
customer_id_1391,30.24600029,31.21100044,type_5,category_2
customer_id_1389,29.97540092,31.16670036,type_5,category_2
customer_id_1388,29.97190094,30.95509911,type_5,category_2
customer_id_1386,30.16449928,31.34269905,type_5,category_2
customer_id_1385,30.11720085,31.2758007,type_5,category_2
customer_id_1384,30.13540077,31.06719971,type_5,category_2
customer_id_1371,30.03190041,31.20420074,type_5,category_2
customer_id_1383,30.25130081,31.35569954,type_5,category_2
customer_id_1381,29.97270012,30.95229912,type_5,category_2
customer_id_1379,30.18499947,31.35160065,type_5,category_2
customer_id_2124,30.03849983,31.24959946,type_4,category_2
customer_id_2325,30.13909912,31.36980057,type_5,category_2
customer_id_1204,30.0394001,31.27269936,type_5,category_2
customer_id_1447,30.16069984,31.33180046,type_5,category_2
customer_id_1428,30.17630005,31.22410011,type_5,category_2
customer_id_2253,29.75390053,31.30080032,type_5,category_2
customer_id_1430,30.09009933,31.20470047,type_5,category_2
customer_id_2238,30.13739967,31.34840012,type_5,category_2
customer_id_1400,30.2262001,31.32970047,type_5,category_2
customer_id_1419,30.16570091,31.34300041,type_5,category_2
customer_id_1398,29.95190048,30.90139961,type_5,category_2
customer_id_1401,30.12549973,31.23749924,type_5,category_2
customer_id_1403,30.13010025,31.26720047,type_5,category_2
customer_id_1432,30.15649986,31.31669998,type_5,category_2
customer_id_1433,30.46890068,31.19330025,type_5,category_2
customer_id_1404,30.30419922,31.14380074,type_5,category_2
customer_id_1418,30.20190048,31.35470009,type_5,category_2
customer_id_1434,30.15800095,31.30559921,type_5,category_2
customer_id_1411,30.22719955,31.36000061,type_5,category_2
customer_id_1402,30.24259949,31.3477993,type_5,category_2
customer_id_2251,29.83160019,31.35000038,type_5,category_2
customer_id_1311,30.46010017,31.18460083,type_5,category_2
customer_id_1436,29.94149971,31.19260025,type_5,category_2
customer_id_1406,30.08799934,31.21890068,type_5,category_2
customer_id_2258,30.07699966,31.23550034,type_5,category_2
customer_id_2256,30.01329994,31.33189964,type_5,category_2
customer_id_1420,30.46719933,31.18449974,type_5,category_2
customer_id_1422,30.17490005,31.34700012,type_5,category_2
customer_id_1397,30.47480011,31.26309967,type_5,category_2
customer_id_2244,29.99469948,31.14900017,type_5,category_2
customer_id_1399,30.07929993,31.19549942,type_5,category_2
customer_id_1410,30.18810081,31.35140038,type_5,category_2
customer_id_1441,30.14970016,31.32819939,type_5,category_2
customer_id_1440,30.14679909,31.3640995,type_5,category_2
customer_id_1412,30.24139977,31.35619926,type_5,category_2
customer_id_1409,30.13689995,31.28109932,type_5,category_2
customer_id_2247,30.07010078,31.37870026,type_5,category_2
customer_id_1415,30.17259979,31.34550095,type_5,category_2
customer_id_1408,30.03019905,31.18309975,type_5,category_2
customer_id_1437,30.09140015,31.22060013,type_5,category_2
customer_id_1407,30.03120041,31.18810081,type_5,category_2
customer_id_2242,30.07830048,31.27860069,type_5,category_2
customer_id_1202,30.0333004,31.26029968,type_5,category_2
customer_id_1393,30.1284008,31.24690056,type_5,category_2
customer_id_2284,30.16530037,31.55719948,type_5,category_2
customer_id_1294,30.14249992,31.24259949,type_5,category_2
customer_id_2281,29.99250031,31.25149918,type_5,category_2
customer_id_2282,30.11149979,31.28420067,type_5,category_2
customer_id_1289,30.04840088,31.37479973,type_5,category_2
customer_id_1286,30.04809952,31.37199974,type_5,category_2
customer_id_1285,29.83320045,31.35009956,type_5,category_2
customer_id_1284,30.06609917,31.26119995,type_5,category_2
customer_id_1282,29.98660088,31.28300095,type_5,category_2
customer_id_1279,30.03520012,31.24860001,type_5,category_2
customer_id_1278,30.04409981,31.32570076,type_5,category_2
customer_id_1287,30.1154995,31.29590034,type_5,category_2
customer_id_1244,30.08090019,31.26239967,type_5,category_2
customer_id_2298,29.98590088,31.23290062,type_5,category_2
customer_id_1209,30.09350014,31.26869965,type_5,category_2
customer_id_1208,29.6378994,31.30319977,type_5,category_2
customer_id_2326,30.06439972,31.37989998,type_5,category_2
customer_id_1205,30.06579971,31.27190018,type_5,category_2
customer_id_1297,30.22800064,31.28840065,type_5,category_2
customer_id_1270,29.9897995,31.28490067,type_5,category_2
customer_id_1299,30.47540092,31.19099998,type_5,category_2
customer_id_1301,30.17770004,31.28989983,type_5,category_2
customer_id_1268,29.83639908,31.33589935,type_5,category_2
customer_id_1267,29.71100044,31.28770065,type_5,category_2
customer_id_1266,30.11969948,31.29730034,type_5,category_2
customer_id_1265,29.84269905,31.34399986,type_5,category_2
customer_id_2283,29.31310081,31.23049927,type_5,category_2
customer_id_1264,29.99909973,31.33119965,type_5,category_2
customer_id_2288,30.04540062,31.37100029,type_5,category_2
customer_id_1255,29.72240067,31.29089928,type_5,category_2
customer_id_2290,29.9836998,31.41720009,type_5,category_2
customer_id_1250,30.03100014,31.24080086,type_5,category_2
customer_id_1249,29.99309921,31.32519913,type_5,category_2
customer_id_1247,29.67099953,31.30369949,type_5,category_2
customer_id_2294,29.98990059,31.27120018,type_5,category_2
customer_id_1262,30.10199928,31.26099968,type_5,category_2
customer_id_2297,29.98270035,31.24010086,type_5,category_2
customer_id_1274,30.13260078,31.36510086,type_5,category_2
customer_id_1276,29.61059952,31.29459953,type_5,category_2
customer_id_1300,30.15940094,31.28129959,type_5,category_2
customer_id_2373,30.03739929,31.27190018,type_4,category_2
customer_id_2117,30.07789993,31.27140045,type_4,category_2
customer_id_2762,30.06870079,31.27050018,type_4,category_2
customer_id_475,29.99399948,31.20919991,type_3,category_2
customer_id_1062,30.11809921,31.33530045,type_3,category_2
customer_id_172,30.11919975,31.24979973,type_3,category_2
customer_id_1542,29.91060066,30.90119934,type_3,category_2
customer_id_940,30.02560043,31.23509979,type_3,category_2
customer_id_2546,30.00270081,31.33519936,type_3,category_2
customer_id_405,30.03790092,31.03739929,type_3,category_2
customer_id_1528,29.99449921,31.15550041,type_3,category_2
customer_id_1544,30.12870026,31.27050018,type_3,category_2
customer_id_2310,30.05949974,31.36009979,type_3,category_2
customer_id_1063,30.14139938,31.34469986,type_3,category_2
customer_id_1263,30.15340042,31.40320015,type_3,category_2
customer_id_1043,30.15110016,31.40500069,type_3,category_2
customer_id_2568,30.08279991,31.35470009,type_3,category_2
customer_id_427,30.04170036,31.21159935,type_3,category_2
customer_id_1550,29.9993,31.13850021,type_3,category_2
customer_id_2540,29.98609924,31.32110023,type_3,category_2
customer_id_2658,29.99209976,31.3010006,type_3,category_2
customer_id_390,29.95829964,31.0284996,type_3,category_2
customer_id_2210,30.07920074,31.25469971,type_3,category_2
customer_id_2598,30.00900078,31.3383007,type_3,category_2
customer_id_2335,30.20319939,31.46360016,type_1,category_2
customer_id_1178,30.05879974,31.27169991,type_1,category_2
customer_id_1518,29.97999954,31.10020065,type_1,category_2
customer_id_2708,30.1697998,31.42329979,type_1,category_2
customer_id_2059,29.98950005,31.23349953,type_1,category_2
customer_id_2235,30.14119911,31.42280006,type_1,category_2
customer_id_2336,30.08950043,31.28619957,type_1,category_2
customer_id_2510,29.9829998,31.21080017,type_1,category_2
customer_id_2352,29.97890091,31.35910034,type_1,category_2
customer_id_2260,29.96999931,31.33519936,type_1,category_2
customer_id_2577,29.97470093,31.28549957,type_2,category_2
customer_id_115,30.36050034,31.20210075,type_2,category_2
customer_id_1088,30.14649963,31.40099907,type_2,category_2
customer_id_1215,30.15519905,31.40579987,type_2,category_2
customer_id_849,30.15530014,31.40270042,type_2,category_2
customer_id_2240,30.10280037,31.31699944,type_2,category_2
customer_id_2690,30.1026001,31.30590057,type_2,category_2
customer_id_1833,30.21339989,31.2845993,type_3,category_2
customer_id_1259,30.06399918,31.46789932,type_1,category_2
customer_id_2696,30.15889931,31.45540047,type_3,category_2
customer_id_2681,30.07250023,31.2541008,type_3,category_2
customer_id_2134,30.07570076,31.37969971,type_3,category_2
customer_id_1850,30.47299957,31.1685009,type_3,category_2
customer_id_1852,30.44580078,31.18230057,type_3,category_2
customer_id_2675,30.04109955,31.33239937,type_3,category_2
customer_id_2389,29.98340034,31.28420067,type_3,category_2
customer_id_613,30.1154995,31.33329964,type_3,category_2
customer_id_2464,30.0807991,31.28370094,type_3,category_2
customer_id_2182,30.04570007,31.37849998,type_3,category_2
customer_id_1639,30.46839905,31.17910004,type_3,category_2
customer_id_894,30.08709908,31.35149956,type_3,category_2
customer_id_1462,30.14229965,31.21520042,type_3,category_2
customer_id_2504,30.16060066,31.35470009,type_3,category_2
customer_id_2521,30.06200027,31.32500076,type_3,category_2
customer_id_358,30.00489998,31.17959976,type_3,category_2
customer_id_73,30.20590019,31.46299934,type_3,category_2
customer_id_1002,29.98430061,31.31279945,type_3,category_2
customer_id_75,30.13120079,31.27099991,type_3,category_2
customer_id_2520,30.07929993,31.37750053,type_3,category_2
customer_id_393,30.03770065,31.00510025,type_3,category_2
customer_id_459,29.94059944,30.93009949,type_3,category_2
customer_id_1825,30.19529915,31.28339958,type_3,category_2
customer_id_2143,30.04140091,31.33300018,type_3,category_2
customer_id_232,30.07859993,31.11540031,type_3,category_2
customer_id_2395,29.99279976,31.30979919,type_3,category_2
customer_id_429,30.07290077,31.17340088,type_3,category_2
customer_id_2460,29.97030067,31.33189964,type_3,category_2
customer_id_394,29.95770073,30.94280052,type_3,category_2
customer_id_2180,30.05170059,31.33029938,type_3,category_2
customer_id_2688,30.04339981,31.32559967,type_3,category_2
customer_id_471,29.97949982,31.21450043,type_3,category_2
customer_id_389,29.94720078,31.04990005,type_3,category_2
customer_id_2179,30.05850029,31.38059998,type_3,category_2
customer_id_2455,30.10639954,31.2826004,type_3,category_2
customer_id_2735,30.11919975,31.32909966,type_3,category_2
customer_id_1530,30.06970024,31.1826992,type_3,category_2
customer_id_1531,29.96319962,30.93000031,type_3,category_2
customer_id_1669,30.06060028,31.21279907,type_3,category_2
customer_id_2418,29.98620033,31.28409958,type_3,category_2
customer_id_2155,30.11039925,31.31999969,type_3,category_2
customer_id_2625,30.13619995,31.33550072,type_3,category_2
customer_id_2060,30.03919983,31.36499977,type_1,category_2
customer_id_2083,29.5897007,31.28739929,type_1,category_2
customer_id_536,30.00289917,31.19099998,type_1,category_2
customer_id_2250,30.09950066,31.37120056,type_1,category_2
customer_id_2502,30.16270065,31.40649986,type_1,category_2
customer_id_2503,30.04560089,31.32390022,type_1,category_2
customer_id_2007,30.34880066,31.20429993,type_1,category_2
customer_id_2327,29.98579979,31.27569962,type_1,category_2
customer_id_2008,30.24480057,31.23559952,type_1,category_2
customer_id_1961,29.88010025,31.27499962,type_1,category_2
customer_id_1957,29.9640007,31.30540085,type_1,category_2
customer_id_1477,29.97890091,31.14349937,type_1,category_2
customer_id_1218,30.05599976,31.49069977,type_1,category_2
customer_id_1925,29.8423996,31.34119987,type_1,category_2
customer_id_600,30.11669922,31.24860001,type_1,category_2
customer_id_1915,30.10029984,31.22249985,type_1,category_2
customer_id_2188,30.2133007,31.31539917,type_1,category_2
customer_id_2270,30.11090088,31.14209938,type_1,category_2
customer_id_2186,30.02219963,31.34539986,type_1,category_2
customer_id_1997,30.01840019,31.22970009,type_1,category_2
customer_id_1932,29.9538002,30.93799973,type_1,category_2
customer_id_602,30.0659008,31.20280075,type_1,category_2
customer_id_2138,29.98690033,31.30960083,type_1,category_2
customer_id_2493,30.04039955,31.19849968,type_1,category_2
customer_id_2666,0,0,type_1,category_2
customer_id_2262,30.06340027,31.27510071,type_1,category_2
customer_id_1968,30.15299988,31.29630089,type_1,category_2
customer_id_1969,30.16589928,31.55590057,type_1,category_2
customer_id_1971,30.0678997,31.02890015,type_1,category_2
customer_id_2102,30.02449989,31.35510063,type_1,category_2
customer_id_1974,29.95669937,31.10029984,type_1,category_2
customer_id_2213,30.14940071,31.41900063,type_1,category_2
customer_id_1977,30.10860062,31.29310036,type_1,category_2
customer_id_1978,30.0387001,31.34539986,type_1,category_2
customer_id_1451,29.98290062,31.15979958,type_1,category_2
customer_id_1962,30.07309914,31.17200089,type_1,category_2
customer_id_1982,30.04439926,31.33519936,type_1,category_2
customer_id_1489,29.97540092,30.95359993,type_1,category_2
customer_id_1091,30.04669952,31.35129929,type_1,category_2
customer_id_1465,30.06049919,30.95709991,type_1,category_2
customer_id_2097,29.99920082,31.14069939,type_1,category_2
customer_id_2082,30.46859932,31.18740082,type_1,category_2
customer_id_1933,30.09880066,31.3076992,type_1,category_2
customer_id_2128,30.01790047,31.1996994,type_1,category_2
customer_id_2053,30.01469994,31.18149948,type_1,category_2
customer_id_2052,29.96249962,30.93180084,type_1,category_2
customer_id_2030,30.14159966,31.32920074,type_1,category_2
customer_id_2050,30.06150055,31.36269951,type_1,category_2
customer_id_2170,29.62750053,31.25580025,type_1,category_2
customer_id_2280,30.07460022,31.2322998,type_1,category_2
customer_id_2339,30.25399971,31.50090027,type_1,category_2
customer_id_2081,29.96899986,30.92300034,type_1,category_2
customer_id_2080,30.09700012,31.21430016,type_1,category_2
customer_id_2037,30.3166008,31.30830002,type_1,category_2
customer_id_2354,29.97610092,31.28919983,type_1,category_2
customer_id_2013,29.97389984,31.27490044,type_1,category_2
customer_id_2077,30.01379967,31.00349998,type_1,category_2
customer_id_1520,30.0659008,31.20289993,type_1,category_2
customer_id_2289,30.00699997,31.4265995,type_1,category_2
customer_id_2042,30.04669952,31.3512001,type_1,category_2
customer_id_2058,30.0692997,31.51950073,type_1,category_2
customer_id_1172,30.03549957,31.23480034,type_1,category_2
customer_id_2185,29.95089912,30.91659927,type_1,category_2
customer_id_842,30.14669991,31.3640995,type_1,category_2
customer_id_2157,30.02709961,31.10549927,type_1,category_2
customer_id_1960,30.11750031,31.32749939,type_1,category_2
customer_id_599,29.79140091,31.26980019,type_1,category_2
customer_id_1939,30.17630005,31.22400093,type_1,category_2
customer_id_2309,30.09819984,31.25589943,type_1,category_2
customer_id_1943,29.84309959,31.30380058,type_1,category_2
customer_id_2113,30.05319977,31.42989922,type_1,category_2
customer_id_1945,30.46240044,31.18569946,type_1,category_2
customer_id_2384,30.1359005,31.39100075,type_1,category_2
customer_id_2405,30.1026001,31.57999992,type_1,category_2
customer_id_2243,30.47680092,31.2031002,type_1,category_2
customer_id_2239,30.07909966,31.3423996,type_1,category_2
customer_id_1951,30.21990013,31.47480011,type_1,category_2
customer_id_2108,30.09090042,31.38019943,type_1,category_2
customer_id_598,30.00169945,31.14949989,type_1,category_2
customer_id_2222,30.0468998,31.46820068,type_1,category_2
customer_id_2505,30.11129951,31.30439949,type_1,category_2
customer_id_601,30.00860023,31.1651001,type_1,category_2
customer_id_1298,30.10149956,31.08449936,type_1,category_2
customer_id_1310,30.03790092,31.00469971,type_5,category_2
customer_id_1446,30.06030083,31.21349907,type_3,category_2
customer_id_2627,30.12789917,31.33379936,type_3,category_2
customer_id_2508,30.15270042,31.39730072,type_4,category_2
customer_id_2612,29.9640007,31.30999947,type_4,category_2
customer_id_847,30.05279922,31.35059929,type_4,category_2
customer_id_2201,30.15200043,31.39850044,type_4,category_2
customer_id_555,30.44529915,31.24510002,type_4,category_2
customer_id_2199,30.1012001,31.27560043,type_4,category_2
customer_id_2204,30.01819992,31.23460007,type_4,category_2
customer_id_854,30.05890083,31.35330009,type_4,category_2
customer_id_856,30.10610008,31.30649948,type_4,category_2
customer_id_2646,30.16119957,31.42480087,type_4,category_2
customer_id_1417,30.14220047,31.29220009,type_4,category_2
customer_id_887,30.03879929,31.24139977,type_4,category_2
customer_id_2489,30.10930061,31.3083992,type_4,category_2
customer_id_803,29.83819962,31.35230064,type_4,category_2
customer_id_2685,30.11420059,31.3302002,type_4,category_2
customer_id_2592,30.00909996,31.33009911,type_4,category_2
customer_id_2687,30.09259987,31.23670006,type_4,category_2
customer_id_843,29.98760033,31.2859993,type_4,category_2
customer_id_433,30.08189964,31.19070053,type_4,category_2
customer_id_840,30.04929924,31.3166008,type_4,category_2
customer_id_2516,30.12299919,31.34129906,type_4,category_2
customer_id_867,30.11949921,31.32519913,type_4,category_2
customer_id_819,30.14800072,31.40250015,type_4,category_2
customer_id_2501,29.83259964,31.34910011,type_4,category_2
customer_id_869,30.0814991,31.28199959,type_4,category_2
customer_id_2264,30.13940048,31.39649963,type_4,category_2
customer_id_595,30.01600075,31.24180031,type_4,category_2
customer_id_878,30.04199982,31.3314991,type_4,category_2
customer_id_880,30.07349968,31.25349998,type_4,category_2
customer_id_2641,30.12280083,31.34049988,type_4,category_2
customer_id_2642,30.08189964,31.27269936,type_4,category_2
customer_id_2498,30.15110016,31.4048996,type_4,category_2
customer_id_534,30.46910095,31.19519997,type_4,category_2
customer_id_2624,30.04969978,31.31579971,type_4,category_2
customer_id_544,30.54490089,31.27000046,type_4,category_2
customer_id_833,30.09469986,31.32719994,type_4,category_2
customer_id_828,30.11240005,31.31270027,type_4,category_2
customer_id_2259,30.04249954,31.24300003,type_4,category_2
customer_id_2511,29.98460007,31.2635994,type_4,category_2
customer_id_820,29.98999977,31.28170013,type_4,category_2
customer_id_1416,30.00449944,31.13540077,type_4,category_2
customer_id_627,30.15089989,31.40189934,type_4,category_2
customer_id_913,30.08720016,31.27260017,type_4,category_2
customer_id_915,30.04380035,31.35820007,type_4,category_2
customer_id_458,30.00959969,31.17690086,type_4,category_2
customer_id_2595,29.98130035,31.28779984,type_4,category_2
customer_id_2678,30.07830048,31.34399986,type_4,category_2
customer_id_617,29.9871006,31.28639984,type_4,category_2
customer_id_889,30.10070038,31.30809975,type_4,category_2
customer_id_2480,30.07329941,31.24169922,type_4,category_2
customer_id_678,29.92539978,31.2628994,type_4,category_2
customer_id_663,29.97509956,31.27050018,type_4,category_2
customer_id_2121,30.10849953,31.37229919,type_4,category_2
customer_id_1927,29.99570084,31.30850029,type_4,category_2
customer_id_753,30.04829979,31.3234005,type_4,category_2
customer_id_2119,30.0795002,31.37800026,type_4,category_2
customer_id_2118,30.06500053,31.27459908,type_4,category_2
customer_id_1120,29.94949913,31.27029991,type_4,category_2
customer_id_1121,30.0720005,31.25979996,type_4,category_2
customer_id_2272,29.99559975,31.47089958,type_4,category_2
customer_id_926,30.02829933,31.25119972,type_4,category_2
customer_id_911,30.04590034,31.33880043,type_4,category_2
customer_id_2470,30.1012001,31.30920029,type_4,category_2
customer_id_425,30.05179977,31.19020081,type_4,category_2
customer_id_2456,29.96999931,31.25639915,type_4,category_2
customer_id_2591,30.00909996,31.33009911,type_4,category_2
customer_id_2590,30.07990074,31.2371006,type_4,category_2
customer_id_1700,30.21509933,31.21080017,type_4,category_2
customer_id_631,30.05489922,31.35919952,type_4,category_2
customer_id_633,30.14279938,31.40329933,type_4,category_2
customer_id_935,30.1298008,31.37269974,type_4,category_2
customer_id_2680,30.07719994,31.24180031,type_4,category_2
customer_id_2679,30.04299927,31.32670021,type_4,category_2
customer_id_618,30.11440086,31.29800034,type_4,category_2
customer_id_891,30.0163002,31.24869919,type_4,category_2
customer_id_892,30.07040024,31.36610031,type_4,category_2
customer_id_898,30.13100052,31.38120079,type_4,category_2
customer_id_989,30.13479996,31.38979912,type_4,category_2
customer_id_608,29.98719978,31.28630066,type_4,category_2
